2.593039825918848074e+00 6.077715285757909314e+00 5.289409887052873849e+00
2.081175049953964518e+00 5.787962613413563773e+00 7.152845642792689418e+00
3.072093745520899422e+00 5.755634677123795839e+00 5.279092762129258709e+00
2.670233457344713290e+00 6.366856491693745568e+00 7.828895981221299039e+00
1.219203795811519164e+00 3.540326103117541479e+00 3.323729573070438814e+00
1.105127139088196930e+00 1.856003505788856422e+00 3.718142117956875659e+00
1.517754214334514851e+00 1.400618389073032377e+00 8.313549498056425069e-01
1.381196578059425750e+00 1.571553504783316679e+00 6.610382565331083260e-01
3.582193078805927744e+00 5.881268380626994308e+00 4.588441508420300075e+00
2.839414384209479891e+00 6.175351836872692068e+00 4.492888320162317761e+00
2.021463090518210048e+00 6.302697398205980406e+00 4.557509703244649657e+00
3.070783551699986180e+00 6.359304404222471341e+00 5.474136769706468897e+00
1.839191877634784422e+00 2.363661760859515848e+00 2.804753733630187984e+00
1.421024921053880563e+00 1.662384500735986759e+00 1.165916129398045342e+00
3.295439158273720803e+00 6.345367691657959774e+00 5.000476712901204657e+00
2.241088310663704064e+00 5.826936362577359141e+00 5.599772931361702177e+00
2.739201004625642533e+00 6.200662125442255146e+00 5.162260339785359697e+00
1.662661250441589189e+00 6.234308200913546649e+00 7.562974525027774675e+00
2.408668605703669918e+00 5.831524829932927645e+00 7.827748813887293267e+00
1.387308424724630340e+00 9.921706663814027216e-01 8.291975613543667301e-01
7.368810030267294309e-01 1.340140959623455474e+00 1.165990055028610195e+00
1.212407410746645375e+00 3.508036687586338687e+00 3.275219910567049642e+00
1.060552524886420933e+00 1.518863061199731135e+00 1.166066970188817331e+00
2.633079622462205727e+00 6.287829065309462173e+00 4.162107748110411620e+00
1.155795997928563024e+00 3.728361400823283045e+00 3.123067346066813244e+00
3.287345756466396374e+00 5.863608587621371271e+00 4.900811491136051856e+00
1.185175019288182252e+00 1.385097791369671372e+00 1.072709989428160648e+00
8.804062758935371491e-01 2.590917111481437107e+00 4.011448369396996227e+00
6.220944515375859130e-01 2.934637084357461845e+00 3.354160226852149318e+00
2.775755609549689584e+00 6.046459474061101069e+00 4.595160500708729501e+00
2.622011898686140263e+00 6.319724577116251574e+00 5.492953406546754458e+00
2.712698560304094730e+00 5.702505679884154688e+00 4.352174253231970269e+00
3.200268551564489528e+00 5.647933302256590515e+00 5.003529035694143978e+00
2.020508885261458332e+00 3.495469297294713229e+00 3.405702911092847174e+00
1.538809261365366332e+00 6.875488615279368165e-01 4.601276302666464924e-01
1.391029785025809762e+00 6.286836594953144619e+00 7.764993959801540058e+00
2.403557992868909921e+00 6.315612212563072703e+00 4.511144252330043791e+00
1.395122111630139106e+00 2.837488065949020921e+00 3.471759967100169320e+00
1.001890169113744733e+00 1.499336564880016986e+00 4.349783705176354376e-01
1.732846741364035381e+00 1.340592030282941272e+00 5.229103731816637790e-01
2.928509244321764182e+00 5.593276615852195377e+00 4.784029961732112035e+00
1.006172606706656092e+00 7.342126899698484532e-01 1.007519855306428846e+00
4.783149972136242489e-01 1.510486867499441832e+00 8.882017788827705207e-01
6.098503845174155780e-01 3.190373632115382829e+00 3.029152138096816049e+00
2.205608477126450140e+00 5.560735755296842164e+00 8.491881284198058211e+00
4.268760050230677727e-01 2.723329846605076376e+00 3.145147875532085635e+00
3.682694424443804238e+00 6.067467762543666154e+00 5.233681845834524005e+00
3.063411787126953723e+00 5.880481565730117488e+00 3.834917275515064006e+00
8.439475971056877857e-01 3.892119300397912429e+00 2.319942092894696994e+00
1.522240590293033380e+00 6.401673068128460820e+00 7.323780302985474222e+00
2.186821577611795853e+00 6.693055933096476728e+00 7.861219199850676631e+00
9.471472655261814477e-01 1.835543335475642301e-01 1.368267458789115931e+00
9.420930133154362673e-01 3.083545081716260405e+00 3.679879098099775980e+00
1.453836227987121976e+00 1.263372935210939740e+00 1.265431736112591743e+00
1.057061053139659368e+00 1.053032479647129982e+00 1.263837737862934407e+00
3.195913400845035834e+00 6.036572082466950206e+00 4.974345280990790208e+00
1.867163938983867677e+00 6.308069667421258409e+00 7.358684928759750221e+00
1.072727293996698972e+00 1.246369618328568851e+00 4.809241288234712419e-01
1.689400619924967817e+00 3.261034931538463688e+00 2.838640737437593486e+00
3.873183944958108249e+00 5.665962702818222674e+00 4.506699440387325062e+00
1.708832114186029871e+00 6.042407706429090197e+00 7.632881039238697873e+00
2.408879660084284779e+00 6.071279517598485498e+00 8.212752745759866357e+00
3.649851962884422818e+00 5.759001555003959716e+00 5.725406530942132477e+00
7.634467189586614522e-01 2.488991835437961875e+00 2.132911556230227212e+00
7.010977807244713755e-01 1.206405758404863748e+00 6.424725190439398714e-01
2.821012719684818038e+00 5.943854217454908273e+00 4.579040459112573735e+00
2.534486043942369093e+00 6.330651658212445909e+00 5.022430599920652661e+00
1.383711493061666076e+00 1.032949763831524148e+00 1.442992100477823447e+00
2.032252286599370628e+00 6.079711880141604574e+00 5.633684660742519057e+00
1.427179080118192722e+00 1.046728070497887630e+00 1.538181620906001523e+00
2.582541174708209653e+00 5.788080105313301083e+00 8.328413896372982350e+00
9.752938444185305089e-01 3.171803339516631404e+00 2.652541495998238297e+00
1.252211570016688036e+00 1.692384244402593829e+00 1.374276652517338215e+00
2.449775347614036924e+00 5.916807407695710452e+00 8.307823684828793631e+00
1.245040741102086068e+00 3.489059327787011444e+00 3.134971145561685546e+00
2.661882588258427607e+00 4.588199675712118619e+00 4.399586026902619018e+00
6.430560956530257943e-01 2.979164977365592382e+00 3.043102389442145395e+00
1.861507032169939846e+00 5.849376052879416754e+00 7.024205733763944082e+00
1.003026892300287187e+00 2.976206932669316796e+00 2.426656006065254445e+00
2.975191897906498406e-01 7.814606622652825463e-01 1.509064029364399762e-01
7.915124414367147310e-01 1.184556463080645328e+00 1.061516146174282360e+00
1.084838081579495794e+00 2.603044882751798239e-01 7.490290867437083833e-01
1.884003169934029387e+00 3.790029309152649795e+00 3.949644398885598928e+00
-2.654935773783348996e-01 7.793594822278816503e-01 3.859980419427618825e-01
1.086137710786549970e+00 1.905121524084597340e+00 1.717010131071181611e+00
2.214042833766570517e+00 1.087129437690694145e+00 1.156120452781671748e+00
2.773546194364109319e+00 5.280426488228375348e+00 6.046860338596117046e+00
2.651182239211085534e+00 6.212083296496283324e+00 5.300104061375306763e+00
3.017770402648336070e+00 6.719113945522992459e+00 4.571976502935056530e+00
4.018531613247185774e+00 6.650656578737870639e+00 5.657293461222834274e+00
3.284030469195806212e+00 5.477454106850689897e+00 5.725210449058617534e+00
1.348359346317803409e+00 2.636293143638891667e+00 2.903258094349824958e+00
1.838644021001765161e+00 1.613059228820455937e+00 1.440178085521733431e+00
3.511913613295262193e-01 3.532337190450077546e+00 2.953629175607488833e+00
8.349014799896016248e-01 1.313962816296055269e+00 1.096744807792747967e+00
9.454675598028259298e-01 6.205763436663971788e+00 8.541072979415094579e+00
2.737781086155431698e+00 5.349196809769578564e+00 4.677425344928429318e+00
1.246073906306916168e+00 2.993071789474507582e+00 3.424756911704546880e+00
1.487844010696369068e+00 6.245483164455520431e+00 8.818354845768437755e+00
2.191926276275984353e+00 5.911810688832914273e+00 7.043914134225475188e+00
3.075052620230557032e+00 6.992716493930593025e+00 4.749888528565557877e+00
2.740711785647658161e+00 5.905602582742895734e+00 8.510796782732931831e+00
2.732494348807104068e+00 5.914552972111357221e+00 7.632098251187152016e+00
9.785785424483208761e-01 5.923531922280427686e+00 7.956479545431960787e+00
2.056376718769693746e+00 7.373280119355307249e+00 8.617903821485981553e+00
2.219066403610260974e+00 6.003147329698908408e+00 7.534330618420431946e+00
6.138263799848450164e-01 2.605752258911684827e+00 3.469524565375605718e+00
1.131453662196310717e+00 2.668459935858652710e+00 2.981338346653502835e+00
4.972192976393463582e-01 1.040460484118642004e+00 1.115413553500074872e+00
2.682198114951775736e+00 5.979117194741720986e+00 7.024527459745783631e+00
3.172492095067251494e+00 5.801589695903041743e+00 6.051882880349110039e+00
1.467674471239365896e+00 6.248797799441751621e+00 8.036598683772350427e+00
1.386391363908971108e+00 1.032017238528050163e+00 3.118207068877805188e-01
5.356668115398115493e-01 4.934006086696218762e-01 1.025790849911966784e+00
1.098287683001500925e+00 2.811495499629528272e+00 2.937558899527651590e+00
5.003019642619443985e-01 3.035442776126703102e+00 3.275662616301060481e+00
3.613650126710624022e+00 6.387534913870887010e+00 5.117961329430328554e+00
1.644179876810964114e+00 5.877646240768838126e+00 7.862318815421162732e+00
1.954594783932433577e+00 1.283772905958147303e+00 3.337336797141079447e-01
6.036942362150261587e-01 1.066219547682401902e+00 6.840143505853686356e-01
2.112634078440478902e+00 6.736155161244591127e+00 5.174927344658934558e+00
6.600583857263330190e-01 3.181364918913807571e+00 3.675992831594347976e+00
8.586153338947588587e-01 3.741325937967721060e+00 2.317005835513421541e+00
2.304642064727762119e+00 5.778745418048949034e+00 8.604490668939913434e+00
1.832674309662270851e+00 5.469667029405243852e+00 7.776951347389530866e+00
2.792697901700881502e+00 6.180861221553406004e+00 5.300562734080709326e+00
3.275451020429972715e+00 5.138211103682105652e+00 5.230612323458045942e+00
3.594172362128729148e+00 5.739062838356717933e+00 5.495823301574317199e+00
5.701193044801788901e-02 4.147100834786312529e-01 1.282963457747092750e+00
3.412774385738277516e+00 5.456824482995907388e+00 4.565834459758052688e+00
3.767337825548994434e+00 5.538542292269569955e+00 3.914813890772260496e+00
1.050782139169978313e+00 2.595955199270099101e+00 2.632868347967288969e+00
3.062360761466133230e+00 5.461240496654717447e+00 4.564341822900989776e+00
1.531660314031477066e+00 3.329844695627424134e+00 3.119493901066255237e+00
2.359886463755565877e+00 6.556795475092545011e+00 4.809611751639877752e+00
1.150265808124721456e+00 3.480108280249817998e+00 2.764848340216163436e+00
2.586245262972292291e+00 6.018327095832378681e+00 5.883969169857151016e+00
5.769017487324736848e-01 8.197434558648317715e-01 1.031925337604208792e+00
4.567149574805976497e-01 5.244129977323671588e-01 1.886833274880250322e+00
7.992433095497475382e-01 8.646514096626827239e-01 9.064375453192916599e-01
5.880611744845932742e-01 4.039892827005120424e-02 7.998777545442973258e-01
1.167958969386191370e+00 2.662114504325807651e+00 4.251659542674516068e+00
6.262312844069675144e-01 3.455584062109506860e+00 2.910581075802259221e+00
1.618160041165443985e+00 1.435445121356456744e+00 1.522279867814914756e+00
2.305465748106563684e+00 5.569240782864324224e+00 7.520234773981380627e+00
9.845636423116010949e-01 3.208086514409324685e+00 2.845528480753426681e+00
2.974267836662374709e+00 5.884589229797575705e+00 8.261480874986963485e+00
3.692824004622378808e+00 6.723329275898136004e+00 5.068929040091322946e+00
9.181817914500750577e-01 1.768008572025093095e+00 7.723007179476036876e-01
2.463037953050534856e+00 6.115021350039641312e+00 8.174723381257960497e+00
3.955153418858795566e-01 2.943789993989582854e+00 3.281708356051450171e+00
5.065634803160575794e-01 1.365892309039455910e+00 8.270165264926877535e-01
3.917436226551234135e-01 3.718889512420759935e+00 2.341568269742712260e+00
1.080957465126241468e+00 3.850616299881506777e+00 3.335654864430830813e+00
1.989041532233416287e+00 5.998716024929284352e+00 7.900679990193873792e+00
2.296166872034730577e+00 5.608114093350659246e+00 8.436419221833432402e+00
1.936619371525839961e+00 5.405499618120745531e+00 7.630968202259085231e+00
4.026554516284693186e+00 5.826130259296220082e+00 4.804994510369199112e+00
7.124690806602886894e-01 2.681441565145608497e+00 3.181644818848661682e+00
3.872451276987347146e+00 5.189337517837170566e+00 6.240759531660751591e+00
2.126622191918194016e+00 5.251217396009569605e+00 7.854995766475735053e+00
2.577061987272629917e+00 5.842967028649507455e+00 5.204970581329327217e+00
1.189357085236899536e+00 2.370478094861704133e+00 2.902098528710322700e+00
6.881042773815977398e-01 3.220390079664770866e+00 3.237954019912899106e+00
7.821281428403409341e-01 1.775767737776934307e+00 3.235882070442851477e-01
2.980229847833693935e+00 6.339111703242087614e+00 7.786950987487062825e+00
1.052908035238207640e+00 1.078529406692339654e+00 2.044777915856058392e+00
6.496369333865466000e-01 3.712401625045022246e+00 2.948849164583717375e+00
2.648316949256308561e+00 5.154128484634838081e+00 5.010031735108383621e+00
1.509570468198731419e+00 4.074938648422562260e+00 3.559210961868390477e+00
2.408088444238825065e+00 5.882146949221051635e+00 5.217317327364945356e+00
1.163543049562817400e-01 1.572986735326311170e+00 1.686909952251015365e+00
9.043685083071721920e-01 3.185403268458331549e+00 3.161201267608758858e+00
2.180072304568380304e+00 5.778220609936449925e+00 5.324872101793236112e+00
1.424597681384877745e+00 3.315210030370238758e+00 2.878949911958842645e+00
1.955774550492688446e+00 5.528394573620301067e+00 4.364620890669584696e+00
1.819376406440713856e+00 6.314584211094253163e+00 7.368911153345324649e+00
1.052762775586181920e+00 1.630193167592017378e+00 1.180720659580213328e+00
7.085092100445817831e-01 1.150940933796090970e+00 9.374656347109178167e-01
1.910765209699655909e+00 5.814661086371071264e+00 8.707945917090038179e+00
3.520457139656343326e-01 3.505546082117892315e+00 3.702663071302215947e+00
9.357802477790695406e-01 3.141912460832033460e+00 3.289664476260903303e+00
2.268591752362280722e+00 6.108976939262398709e+00 4.687130387954081989e+00
4.054318395625785776e+00 5.890282869825808731e+00 5.316825477925719134e+00
1.034897390154196239e+00 1.109438314286478988e+00 1.278699873076628579e+00
1.561980392061726564e+00 3.334161414907309329e+00 3.902750620003304860e+00
1.688284669198612420e+00 7.577730420997033089e-01 1.252533162469322559e+00
2.263950097243174753e+00 5.586162270171232791e+00 8.088729613547895880e+00
9.357859510087948030e-01 2.920700217362893980e+00 2.777702969845321057e+00
1.296247479725890495e+00 3.264838021311249339e+00 3.096364310630406624e+00
8.436779920337176275e-01 2.253021985981369379e+00 3.577431227413253811e+00
2.183250148201215879e+00 5.778039936944219690e+00 4.792868883260035240e+00
8.549818202647485599e-02 9.038064154257259286e-01 9.490667111429185177e-01
1.432339701156674527e+00 4.404134644142306820e-01 1.535992810778435746e+00
1.493679133875142062e+00 5.703804224256069588e+00 8.341710012135427732e+00
-8.603794040998491433e-02 6.319335875905436328e-01 1.605619460639617468e+00
7.454746939983578624e-01 3.011798731758172032e+00 3.899277442275710381e+00
9.891506762361860217e-01 2.972581327985024391e+00 3.008758874962923269e+00
1.029522556260646926e+00 1.251775442815712847e+00 1.469535632596330244e+00
1.661155831451366360e+00 5.988335318542016061e+00 8.738084864804008589e+00
1.348924922985812236e+00 3.337297597576196928e+00 3.336020742058004362e+00
1.341794017676960937e+00 2.825774242875183084e+00 2.749639365984842154e+00
1.039899027902937423e+00 4.017676778119058767e+00 2.654127371038315530e+00
7.527553680694978322e-01 6.786929794454422682e-01 7.723341553214395638e-01
7.208507690967778103e-01 9.451301926918975749e-01 6.622668609037789533e-01
2.569668824321039491e+00 5.915295529724007295e+00 8.112130116709238337e+00
9.922573289249718709e-01 1.875669680618698987e+00 1.325995588011873005e+00
1.522766398728039317e+00 2.333594436571638120e+00 2.860401641770224934e+00
1.670870596542323394e+00 1.549670206617411283e+00 3.207543975534971059e-01
1.461247601825735210e+00 1.587558371872813012e+00 1.131133240435428622e+00
2.231466977917730521e+00 6.639307907127649067e+00 8.284126478961599815e+00
1.092073857648043989e+00 1.047843701157503027e+00 1.083437156436771964e+00
3.903072917739457193e+00 5.741556725218734059e+00 5.418588543883636532e+00
1.078392087325353854e+00 3.115205798788305724e+00 3.209100173059737049e+00
3.336108962743431050e+00 5.627154745362012100e+00 4.320518033161008020e+00
4.359921173584442755e+00 5.425230472499647405e+00 5.765535864551686096e+00
2.891302751878382704e+00 5.844488955337389768e+00 4.133847415105748269e+00
1.685515392514969957e+00 6.117674802438899384e+00 8.107627514306329886e+00
1.261103336688660370e+00 8.280990685510856153e-01 5.522067637428589304e-01
2.769457808724382186e+00 5.549593336743142480e+00 5.285370132461803649e+00
2.288416061157013681e-01 2.972837649046553121e+00 2.813430630643682928e+00
3.031955561588045800e+00 6.714804355702166383e+00 5.572063055604500548e+00
1.229118665047653547e+00 1.354998386026853741e+00 1.699040914667814928e+00
6.957516891804709225e-01 2.823408301763280281e+00 2.932039050663265201e+00
4.071988674445988776e-01 2.600547815277686192e-01 2.237948153112399030e-01
4.766024492064703244e-01 1.446055548917633216e+00 1.293712225506322699e+00
1.288680272195947385e+00 6.593208322336099769e+00 8.388991117768220818e+00
3.948661259010795010e+00 4.652553224097752071e+00 4.820406537183029805e+00
1.932788914164530691e+00 6.218237292113110826e+00 7.150872775022707906e+00
1.189286139339758241e+00 3.570606269725582038e+00 2.473698466751478975e+00
3.111793515519978293e+00 6.020319516989969699e+00 5.258420393489961597e+00
2.326038893181880951e+00 6.041612507433387513e+00 4.918296947794893903e+00
1.776075607484998153e-01 3.033034696063651836e+00 2.117851924684400533e+00
3.314886783349917820e+00 6.164753386892682485e+00 4.896433344695384271e+00
7.252996269920110040e-01 1.415910248425263251e+00 1.693913556162118583e+00
2.565189527883434017e+00 6.861185071195025742e+00 5.223273719752580924e+00
3.119441708204956143e+00 6.238708782207631032e+00 4.523321997166457997e+00
2.022422833219034821e+00 6.732071027711423739e+00 4.106189535986088934e+00
8.213863538382037977e-01 3.680372446999967906e+00 2.434039432336342124e+00
1.133454796620814164e+00 5.911055012570655798e+00 7.430780521799941418e+00
7.273605673351239975e-01 1.021828727602562159e+00 1.353971577232736312e+00
-1.021286177220337432e-01 2.845147098173618438e+00 2.384358742494178340e+00
1.917985215974457702e+00 5.730886950593077955e+00 8.209255055041294824e+00
2.291759049193308861e+00 5.445849545227476440e+00 8.783732383959444334e+00
3.006615894190614924e+00 6.443263348007176816e+00 4.666924340648091807e+00
1.219120254099446132e+00 6.282646670750861695e+00 7.696513000607412280e+00
2.671152997120631589e-01 8.623301523508385413e-01 6.980589386973163890e-01
1.165533209145824589e+00 1.974202084536007096e+00 2.907310355586418815e-01
2.882820381310266189e+00 6.175756126343121544e+00 5.536547952537834050e+00
2.003402797023965398e+00 1.168934651977024286e+00 1.303677247644179360e+00
1.416342753846652425e+00 1.159996070199377893e+00 1.020242265285756789e+00
3.328096852229087688e+00 6.414575283778562564e+00 5.214305125208625213e+00
6.567405591485278027e-01 2.365437203875036420e+00 2.529854859675888079e+00
3.723567123063452833e+00 6.014202058329884082e+00 5.267951380498311131e+00
4.223955797897529507e-01 2.149538187280938262e-01 1.281127328823953526e+00
2.465262228572214109e+00 5.444066941938567439e+00 4.834164733694517047e+00
1.489730791758387074e+00 9.716580352290584699e-01 1.184850436664687479e+00
1.239082746244154931e+00 3.687169705144971665e+00 2.546726453941162038e+00
2.890952850932438700e+00 6.742296870631339090e+00 5.008229147473416631e+00
1.400938987383848477e+00 6.171058287001099929e-01 1.389154904985043126e+00
1.768291747600324149e+00 2.993235759500700421e+00 2.977302457972140992e+00
2.454627016734208578e+00 6.723301540869470294e+00 9.161614210724865259e+00
1.998406746210442231e+00 7.004534283460738919e+00 8.609048604554590867e+00
8.022126325679775904e-01 3.416241888429658591e+00 2.866419808455765494e+00
2.886474318153360308e+00 6.224735380891456060e+00 5.214278020858942320e+00
1.230042107166471776e+00 6.567761175735946644e-01 1.068544304260136357e+00
5.842850765855098771e-01 3.395425833289259732e+00 2.766368349619507949e+00
3.511733939442753805e+00 5.331778405091403883e+00 4.949010777966166508e+00
2.819862685681875369e+00 6.414898919535909627e+00 5.005129120286072819e+00
2.319302330083569785e+00 6.761729725932217328e+00 7.400356568229923049e+00
1.491704700047309151e+00 2.576786858694616100e+00 2.872005381254047585e+00
1.818027771517820357e+00 6.285696976497018085e+00 5.576985934671840006e+00
1.536872212762201872e+00 2.671889563940560652e+00 3.013016450511903699e+00
3.477909439322601770e-01 2.410009873050798390e+00 2.432961319855298399e+00
3.005981350352897596e+00 7.337402906933953695e+00 5.256610573086484273e+00
1.514681816734277708e+00 5.576550723410443666e+00 8.218255517687094169e+00
1.738922649944484533e+00 5.743356417105073497e+00 8.239458049150808705e+00
2.225275423525042484e+00 5.556732780369847191e+00 8.255631525776685464e+00
1.750039202573583808e+00 6.996480502744772956e-01 6.162205203199557779e-01
2.529993445027914678e+00 5.574527516046984488e+00 4.337386871296271096e+00
3.722676664242924538e+00 6.431663141296542818e+00 5.085199523105071506e+00
2.523418802241035763e+00 5.472937302892948885e+00 4.810542707753293179e+00
8.312941518734524582e-01 6.589960170633063496e-01 6.045013121809238443e-01
1.389156262743739711e+00 5.601196887318176110e-01 1.724437406555474617e+00
1.715671613592250511e+00 6.730510930095748634e+00 7.903256255487175252e+00
1.087893176428955666e-01 1.266497643304627996e+00 1.485664557946048570e+00
2.369494139800061738e+00 6.144523576492341377e+00 5.210063067816197879e+00
2.616627525998514336e+00 5.741165014800684752e+00 8.038018104484606852e+00
9.228396685091129203e-01 3.057200192746091449e+00 2.344990140301679737e+00
6.087130292218466687e-01 3.068679750169650777e+00 3.208597125013741280e+00
1.626364670173087834e+00 5.210631087289862018e-01 4.910974223787372139e-01
1.987990620601151726e+00 5.338809326283163514e+00 8.212748863029418089e+00
3.090588065517046790e+00 6.283859277242666685e+00 6.158686340359798450e+00
3.900585250035313312e-01 5.987834834046305232e+00 8.712193130271105090e+00
1.462976409288775148e+00 2.494388938334250572e+00 2.281928008120482687e+00
1.193192989028543538e+00 6.085904489063476142e-01 7.557358245170366917e-01
8.704923639250581324e-01 2.713331560202003612e+00 2.219510998232657961e+00
1.612537784275761776e+00 2.895904405083411071e+00 2.772656563667881713e+00
2.233178381871701035e+00 5.654599544621738083e+00 7.238104098079246818e+00
7.882411054631055514e-02 2.203609602671456003e+00 3.554762017782128858e+00
1.205366959867309795e+00 2.227335587657820248e+00 1.665028405512299914e+00
1.385752134665382496e+00 6.665743800310641731e+00 7.096432695810792168e+00
3.009870568762381016e+00 5.909764877658385984e+00 4.582563048855907262e+00
2.626398807671917801e+00 5.185418097138115634e+00 4.997236352370864054e+00
4.402316353748237931e-01 2.887926262727197102e+00 3.235415642751164444e+00
3.266866108054132578e+00 6.877409656248246073e+00 4.936586990468249780e+00
2.930442848163677283e+00 6.251685783651155681e+00 8.148396394991113567e+00
3.849824448427983103e-01 2.037327912873139635e+00 4.427405854037764765e-01
1.911244488105000361e+00 3.064607458589923894e+00 2.412797369533164815e+00
1.480771267859963380e+00 6.837177204656842200e+00 8.607447047938398654e+00
2.078299214276094986e+00 5.867070842808392861e+00 7.616910586794163329e+00
9.658755611272572539e-01 2.102045334503896967e+00 2.754525064154921044e+00
1.307473071500935724e+00 9.849412474793950434e-01 5.038395299582056897e-01
3.027118749162999389e+00 6.628660871513265107e+00 5.566403659678876181e+00
3.756648010238317958e+00 6.041098211385332206e+00 5.636638290774647508e+00
1.001176458168874239e+00 1.873603914844996554e+00 1.426541817176084193e+00
2.918246541110963488e+00 5.481859043817432386e+00 4.330766640043294480e+00
2.340746668575186984e+00 5.935315409734053915e+00 9.268962870377640328e+00
9.997643748084644733e-01 2.497946463597855882e+00 2.195578883350325583e+00
1.009310796161587698e+00 2.624713878521116150e+00 3.223377772775373185e+00
9.647800900724293749e-01 3.546595309135851526e+00 3.633891014827898669e+00
3.286208813319432043e+00 5.755619653880757802e+00 5.156929186127349851e+00
1.104964432289223364e+00 1.351775976242446831e+00 9.714644092292227251e-01
7.246745894797055332e-01 3.394230466473576735e-01 1.888128784910612534e+00
8.980897371054326062e-01 4.798042509444574444e-01 1.166633550091934701e+00
3.343453120794994682e+00 5.606435700878030559e+00 4.612771013240489104e+00
2.269158240110881408e+00 6.708198404356648936e+00 8.071605156070321030e+00
3.374327527307741548e+00 6.443618631333788649e+00 7.739205785860452380e+00
7.199914966726319587e-01 1.473428189571317937e+00 5.831037263827483219e-01
1.385896915817544262e+00 5.412525505283092286e+00 8.414152461518394688e+00
1.965032212667874534e+00 6.037934085920730887e+00 8.183817445067059992e+00
1.872428284222130923e+00 5.667222364907816612e+00 8.323128735488833030e+00
2.296249729853736543e+00 7.206632912084149467e+00 5.142766142201963930e+00
2.626975866569924545e+00 5.426532687147119560e+00 7.717344356229514979e+00
5.308592193892543998e-01 2.989595143806261124e+00 2.804793868306851401e+00
2.791922179639535262e+00 5.847737625357698477e+00 4.626710825519320558e+00
4.741096482439990378e-01 8.114790031531684544e-01 5.155924381679131141e-01
3.651384625776138204e+00 6.554297370647550025e+00 5.116806402740831317e+00
6.321621252197549001e-01 3.291781204180734388e+00 3.938008785243993337e+00
4.260146183037205603e+00 6.484263549604445842e+00 4.756435083424497279e+00
4.188691405902638110e-01 3.324824486999746753e+00 2.824037274424107569e+00
3.374854283938789834e+00 5.746653683651002709e+00 4.892793292524231674e+00
2.389271710349627931e+00 5.230724900376837461e+00 5.364547162248235246e+00
3.228835867957315031e+00 5.544430767515509118e+00 4.042924610102919480e+00
3.945805463787230849e-01 1.352809816671757925e+00 9.886397522940316707e-01
8.895679758085714983e-01 1.958246709668542529e+00 1.694709644173924445e+00
1.513431955503329762e+00 6.575585365365274271e+00 7.834667881140738643e+00
1.414461215772216285e+00 6.224501695974039350e+00 8.115627208712135499e+00
1.886337989030096862e+00 6.088393073945774780e+00 8.325036123401659438e+00
3.683646126997317527e-01 1.858051702184005283e+00 2.950734576456083058e+00
2.561783210147940970e+00 6.169234403678558465e+00 4.943526194895907722e+00
3.086736332012664175e+00 6.136145216849704376e+00 5.097936678123895504e+00
1.417886780351284459e+00 9.917014947264460867e-01 1.648902617923741154e+00
5.368218092383606477e-01 -6.736674804157560814e-02 5.303294244742435826e-01
2.343569262318011326e+00 5.337196355299877126e+00 8.518047649673780697e+00
1.765161429907370794e+00 5.803672751658517370e+00 8.413015277306909567e+00
1.400485023934558537e+00 1.232803415720850726e+00 1.129671539519301549e+00
2.339468424048432027e+00 6.051186947750533562e+00 7.811749211971765305e+00
3.293310730026397071e+00 5.376815479678748844e+00 4.921768090484192726e+00
1.744631350755723620e+00 5.692089206721884231e+00 8.602060386154411376e+00
1.790900073993873631e+00 5.746045662073493432e+00 8.113643068559676763e+00
9.088550641686662379e-01 1.043968626395203492e+00 9.085577109570506238e-01
7.273147530565367003e-01 3.222297893110849021e+00 2.608763747310828496e+00
9.621474358723531850e-01 2.971975058139575854e+00 2.486108582429593206e+00
5.001307882358523305e-01 2.474526546931443693e-02 7.308572424580211946e-01
3.445040853636458955e+00 6.369207143806851157e+00 4.255153757698126427e+00
3.649782300152326187e+00 5.921722535382732744e+00 4.941284016552502045e+00
2.595486946574736997e+00 4.214731216263927216e+00 5.160534665135330101e+00
1.323742144890132089e+00 6.703570050408658609e+00 7.976653592343615706e+00
1.214181976202364677e+00 5.867872627557013665e-01 2.050306673038035932e+00
2.557668738909578465e+00 5.938427782008887768e+00 7.715655861503414314e+00
3.146782998009002963e+00 5.785213324732897178e+00 5.329211532077327895e+00
2.514989747472033521e+00 5.285420002484445767e+00 8.655057619149376436e+00
2.472102151398407610e+00 6.223139575719291550e+00 5.202431495389882699e+00
1.256134117006558304e+00 1.078835798416731828e+00 9.816888646454614564e-01
2.066721392764501619e+00 5.850359550154936805e+00 7.064320121606270320e+00
2.184286489993597868e+00 6.124532609596625043e+00 8.083435544788502014e+00
